N,종목명,현재가,전일비,등락률,액면가,매출액,자산총계,영업이익
965.0,KODEX 200IT TR,9430.0,340.0,-3.48%,0.0,,,
966.0,KODEX K-신재생에너지액티브,10295.0,410.0,-3.83%,0.0,,,
967.0,DSR제강,4030.0,295.0,-6.82%,500.0,2071.0,2417.0,43.0
968.0,에이엔피,1995.0,0.0,0.00%,500.0,693.0,820.0,-120.0
969.0,미래에셋증권우,4115.0,70.0,-1.67%,5000.0,,,
970.0,에넥스,965.0,35.0,-3.50%,500.0,2018.0,1329.0,-123.0
971.0,금비,57700.0,1600.0,-2.70%,5000.0,2286.0,3379.0,99.0
972.0,TIGER KEDI혁신기업ESG30,8240.0,215.0,-2.54%,0.0,,,
973.0,DL우,34200.0,2400.0,-6.56%,5000.0,,,
974.0,TIGER 소프트웨어,8535.0,240.0,-2.74%,0.0,,,
975.0,부국증권우,19100.0,100.0,-0.52%,5000.0,,,
976.0,동양피스톤,4330.0,165.0,-3.67%,500.0,3546.0,3626.0,103.0
977.0,KODEX 건설,2605.0,115.0,-4.23%,0.0,,,
978.0,성안,997.0,33.0,-3.20%,500.0,789.0,1416.0,-61.0
979.0,상신브레이크,2630.0,180.0,-6.41%,500.0,3970.0,4936.0,122.0
980.0,TIGER Fn반도체TOP10,6210.0,105.0,-1.66%,0.0,,,
981.0,미래에셋 인버스 2X 원유선물혼합 ETN(H),22460.0,165.0,+0.74%,0.0,,,
982.0,서원,1175.0,60.0,-4.86%,500.0,2616.0,2934.0,151.0
983.0,모나미,2950.0,105.0,-3.44%,1000.0,1322.0,2025.0,51.0
984.0,HANARO 200선물인버스,12500.0,270.0,+2.21%,0.0,,,
985.0,TIGER 차이나바이오테크SOLACTIVE,7115.0,10.0,+0.14%,0.0,,,
986.0,DL이앤씨우,26250.0,900.0,-3.31%,5000.0,,,
987.0,페이퍼코리아,1165.0,95.0,-7.54%,500.0,4353.0,4972.0,315.0
988.0,MH에탄올,7460.0,140.0,-1.84%,500.0,1021.0,4515.0,233.0
989.0,TIGER 화장품,1970.0,65.0,-3.19%,0.0,,,
990.0,한국전자홀딩스,1170.0,35.0,-2.90%,500.0,3312.0,4636.0,385.0
991.0,KC코트렐,3100.0,145.0,-4.47%,500.0,3550.0,3851.0,46.0
992.0,TIGER 미국S&P500레버리지(합성 H),20590.0,715.0,-3.36%,0.0,,,
993.0,KODEX K-미래차액티브,8420.0,345.0,-3.94%,0.0,,,
994.0,SJM,3480.0,65.0,-1.83%,500.0,1457.0,2450.0,77.0
995.0,TRUE 블룸버그 인버스 2X WTI원유 선물 ETN,27015.0,535.0,+2.02%,0.0,,,
996.0,선도전기,3000.0,0.0,0.00%,500.0,833.0,1679.0,-106.0
997.0,KBSTAR Fn컨택트대표,7360.0,185.0,-2.45%,0.0,,,
998.0,한익스프레스,4460.0,185.0,-3.98%,500.0,7763.0,3748.0,57.0
999.0,KB Wise 분할매매 ETN,8905.0,110.0,-1.22%,0.0,,,
1000.0,롯데칠성우,68500.0,100.0,+0.15%,500.0,,,
1001.0,KODEX 미국달러선물레버리지,14830.0,375.0,+2.59%,0.0,,,
1002.0,KODEX 유럽탄소배출권선물ICE(H),10745.0,285.0,-2.58%,0.0,,,
1003.0,KODEX 미국종합채권SRI액티브(H),92840.0,580.0,-0.62%,0.0,,,
1004.0,에쓰씨엔지니어링,1670.0,150.0,+9.87%,500.0,757.0,1164.0,-66.0
1005.0,KBSTAR 국채선물5년추종인버스,55290.0,40.0,-0.07%,0.0,,,
1006.0,삼성 코스피 풋매도 ETN,10385.0,0.0,0.00%,0.0,,,
1007.0,TIGER 글로벌BBIG액티브,9895.0,65.0,-0.65%,0.0,,,
1008.0,HANARO 글로벌럭셔리S&P(합성),16145.0,65.0,-0.40%,0.0,,,
1009.0,티웨이홀딩스,470.0,5.0,-1.05%,500.0,2267.0,8053.0,-1485.0
1010.0,HANARO 단기채권액티브,101025.0,15.0,+0.01%,0.0,,,
1011.0,TIGER 미국S&P500선물인버스(H),4435.0,100.0,+2.31%,0.0,,,
1012.0,TIGER 미국필라델피아반도체레버리지(합성),7705.0,30.0,-0.39%,0.0,,,
1013.0,신한 S&P500 VIX S/T 선물 ETN C,10010.0,560.0,+5.93%,0.0,,,
1014.0,초록뱀헬스케어,590.0,3.0,+0.51%,500.0,186.0,1763.0,-18.0
1015.0,히어로즈 단기채권ESG액티브,99860.0,5.0,-0.01%,0.0,,,
1016.0,바다로19호,3270.0,0.0,0.00%,5000.0,114.0,474.0,77.0
1017.0,SOL 200 Top10,7370.0,175.0,-2.32%,0.0,,,
1018.0,KOSEF 통안채1년,100725.0,95.0,+0.09%,0.0,,,
1019.0,대림통상,3230.0,100.0,-3.00%,1000.0,1552.0,1658.0,29.0
1020.0,영화금속,920.0,24.0,-2.54%,500.0,2355.0,2116.0,-164.0
1021.0,SG글로벌,1085.0,45.0,-3.98%,500.0,578.0,1870.0,-6.0
1022.0,부산주공,712.0,5.0,-0.70%,500.0,1868.0,2397.0,-93.0
1023.0,신한 레버리지 은 선물 ETN(H),4860.0,290.0,-5.63%,0.0,,,
1024.0,ARIRANG 미국S&P500(H),15630.0,250.0,-1.57%,0.0,,,
1025.0,미래에셋 전기전자 Core5 ETN,24155.0,0.0,0.00%,0.0,,,
1026.0,KODEX Fn성장,11750.0,315.0,-2.61%,0.0,,,
1027.0,KINDEX 인도네시아MSCI(합성),11745.0,125.0,+1.08%,0.0,,,
1028.0,TIGER 200TR,15435.0,380.0,-2.40%,0.0,,,
1029.0,TIGER 글로벌클라우드컴퓨팅INDXX,8240.0,0.0,0.00%,0.0,,,
1030.0,TIGER 유로스탁스50(합성 H),11360.0,380.0,-3.24%,0.0,,,
1031.0,대신 인버스 2X 알루미늄 선물 ETN(H),47705.0,1910.0,+4.17%,0.0,,,
1032.0,갤럭시아에스엠,1720.0,55.0,-3.10%,500.0,289.0,409.0,35.0
1033.0,윌비스,704.0,32.0,-4.35%,1000.0,2765.0,2941.0,44.0
1034.0,SUN&L,3695.0,215.0,+6.18%,1000.0,4653.0,5662.0,-219.0
1035.0,KINDEX 단기채권알파액티브,99815.0,35.0,+0.04%,0.0,,,
1036.0,KODEX 차이나H,15895.0,135.0,-0.84%,0.0,,,
1037.0,KODEX 아시아달러채권SRI플러스액티브,52135.0,225.0,+0.43%,0.0,,,
1038.0,KBSTAR 국채선물3년,49645.0,30.0,+0.06%,0.0,,,
1039.0,동일제강,2240.0,155.0,-6.47%,500.0,1822.0,1805.0,79.0
1040.0,케이비아이동국실업,518.0,22.0,-4.07%,500.0,5214.0,5680.0,-733.0
1041.0,센트럴인사이트,2490.0,0.0,0.00%,500.0,181.0,324.0,-50.0
1042.0,TIGER 퓨처모빌리티액티브,8130.0,1365.0,-14.38%,0.0,,,
1043.0,TIGER 원유선물인버스(H),3660.0,35.0,+0.97%,0.0,,,
1044.0,키움 코스피 200 ETN,8950.0,0.0,0.00%,0.0,,,
1045.0,참엔지니어링,758.0,47.0,-5.84%,500.0,1506.0,6991.0,26.0
1046.0,KBSTAR 대형고배당10TR,12490.0,285.0,-2.23%,0.0,,,
1047.0,원림,19150.0,1350.0,-6.59%,5000.0,797.0,1703.0,32.0
1048.0,KODEX 차이나심천ChiNext(합성),10975.0,195.0,-1.75%,0.0,,,
1049.0,케이탑리츠,913.0,25.0,-2.67%,1000.0,320.0,2489.0,180.0
1050.0,삼성 인버스 2X 나스닥 100 ETN(H),8775.0,330.0,+3.91%,0.0,,,
1051.0,우진아이엔에스,5720.0,280.0,-4.67%,500.0,895.0,1147.0,-67.0
1052.0,KBSTAR 중기우량회사채,99980.0,150.0,-0.15%,0.0,,,
1053.0,삼성 미국 대형 성장주 ETN,21735.0,340.0,+1.59%,0.0,,,
1054.0,신풍제지,1235.0,40.0,-3.14%,500.0,259.0,939.0,-40.0
1055.0,동원금속,922.0,8.0,+0.88%,500.0,3874.0,4569.0,117.0
1056.0,ARIRANG 미국S&P500,10020.0,65.0,-0.64%,0.0,,,
1057.0,KODEX 차이나H레버리지(H),1945.0,75.0,-3.71%,0.0,,,
1058.0,평화홀딩스,2935.0,70.0,-2.33%,500.0,6277.0,5181.0,76.0
1059.0,KODEX 미국S&P500배당귀족커버드콜(합성 H),8250.0,115.0,-1.37%,0.0,,,
1060.0,유화증권우,2450.0,40.0,+1.66%,1000.0,,,
1061.0,TIGER 차이나클린에너지SOLACTIVE,9695.0,255.0,-2.56%,0.0,,,
1062.0,TIGER 미국나스닥바이오,19435.0,125.0,+0.65%,0.0,,,
1063.0,QV 레버리지 S&P500 ETN,20970.0,300.0,-1.41%,0.0,,,
1064.0,한화솔루션우,37300.0,1900.0,-4.85%,5000.0,,,
1065.0,호텔신라우,55700.0,2600.0,-4.46%,5000.0,,,
1066.0,태양금속,1135.0,15.0,-1.30%,500.0,4630.0,4477.0,-8.0
1067.0,WISCOM,2710.0,95.0,-3.39%,500.0,1176.0,1353.0,0.0
1068.0,형지엘리트,1330.0,10.0,+0.76%,500.0,1373.0,1092.0,39.0
1069.0,KBSTAR 200선물인버스2X,3790.0,155.0,+4.26%,0.0,,,
1070.0,이화산업,14700.0,350.0,-2.33%,5000.0,578.0,2748.0,-50.0
1071.0,경인전자,26050.0,900.0,+3.58%,5000.0,274.0,659.0,20.0
1072.0,KBSTAR 국채선물5년추종,45965.0,40.0,-0.09%,0.0,,,
1073.0,인디에프,574.0,41.0,-6.67%,500.0,1487.0,1253.0,-221.0
1074.0,신한 인버스 2X 천연가스 선물 ETN(H),135.0,15.0,+12.50%,0.0,,,
1075.0,TIGER 코스닥150 레버리지,6865.0,465.0,-6.34%,0.0,,,
1076.0,동양고속,13850.0,350.0,-2.46%,5000.0,812.0,1688.0,-220.0
1077.0,QV 코스닥 150 ETN,10020.0,260.0,-2.53%,0.0,,,
1078.0,KINDEX KRX금현물,10780.0,40.0,+0.37%,0.0,,,
1079.0,KODEX ESG종합채권(A-이상)액티브,98105.0,255.0,+0.26%,0.0,,,
1080.0,HANARO Fn K-뉴딜디지털플러스,7775.0,110.0,-1.40%,0.0,,,
1081.0,동원수산,8420.0,240.0,-2.77%,5000.0,1446.0,1009.0,62.0
1082.0,TIGER 미국나스닥100레버리지(합성),8800.0,50.0,-0.56%,0.0,,,
1083.0,세기상사,7380.0,440.0,-5.63%,500.0,179.0,464.0,-16.0
1084.0,비비안,1310.0,55.0,-4.03%,500.0,1879.0,1982.0,14.0
1085.0,미래에셋 원자재 선물 ETN(H),12930.0,20.0,-0.15%,0.0,,,
1086.0,ARIRANG ESG가치주액티브,6785.0,195.0,-2.79%,0.0,,,
1087.0,TRUE 코스피 양매도 3% OTM ETN,7730.0,0.0,0.00%,0.0,,,
1088.0,이스타코,900.0,55.0,-5.76%,500.0,71.0,821.0,-3.0
1089.0,SHD,31700.0,1500.0,+4.97%,5000.0,1048.0,710.0,57.0
1090.0,제이준코스메틱,500.0,214.0,-29.97%,500.0,205.0,799.0,-173.0
1091.0,TRUE 인버스 2X 은 선물 ETN,37950.0,2230.0,+6.24%,0.0,,,
1092.0,TRUE 인버스 2X 구리 선물 ETN,37660.0,1725.0,+4.80%,0.0,,,
1093.0,KODEX 고배당,8890.0,175.0,-1.93%,0.0,,,
1094.0,SK디스커버리우,27400.0,600.0,-2.14%,5000.0,,,
1095.0,롯데지주우,45800.0,1150.0,-2.45%,200.0,,,
1096.0,미래산업,8260.0,190.0,-2.25%,500.0,483.0,1177.0,85.0
1097.0,TBH글로벌,1760.0,30.0,-1.68%,500.0,1881.0,1170.0,53.0
1098.0,유엔젤,2775.0,70.0,-2.46%,500.0,297.0,617.0,31.0
1099.0,세우글로벌,1275.0,100.0,-7.27%,500.0,324.0,496.0,26.0
1100.0,씨아이테크,839.0,11.0,-1.29%,500.0,472.0,795.0,9.0
1101.0,삼성 미국 대형 가치주 ETN,18180.0,0.0,0.00%,0.0,,,
1102.0,우신시스템,1985.0,30.0,-1.49%,500.0,2623.0,3096.0,-115.0
1103.0,TRUE 코스피 200 ETN,7265.0,160.0,-2.15%,0.0,,,
1104.0,에셋플러스 글로벌플랫폼액티브,6360.0,20.0,+0.32%,0.0,,,
1105.0,TIMEFOLIO Kstock액티브,7390.0,205.0,-2.70%,0.0,,,
1106.0,삼성 코스피 200 ETN,7240.0,145.0,-1.96%,0.0,,,
1107.0,KODEX 200미국채혼합,11880.0,70.0,-0.59%,0.0,,,
1108.0,미래에셋 인버스 2X 은 선물 ETN,36090.0,0.0,0.00%,0.0,,,
1109.0,삼성 블룸버그 레버리지 WTI원유 선물 ETN,14430.0,35.0,+0.24%,0.0,,,
1110.0,KOSEF 미국방어배당성장나스닥,13815.0,225.0,-1.60%,0.0,,,
1111.0,KBSTAR 금융채액티브,97385.0,140.0,-0.14%,0.0,,,
1112.0,TIGER 레버리지,11505.0,570.0,-4.72%,0.0,,,
1113.0,주연테크,600.0,20.0,-3.23%,200.0,882.0,597.0,-5.0
1114.0,SOL 글로벌탄소배출권선물IHS(합성),11075.0,30.0,-0.27%,0.0,,,
1115.0,키움 미국달러선물 ETN,11790.0,100.0,+0.86%,0.0,,,
1116.0,KOSEF 릭소글로벌퓨처모빌리티MSCI,10105.0,10.0,-0.10%,0.0,,,
1117.0,모두투어리츠,4510.0,50.0,-1.10%,5000.0,61.0,1098.0,34.0
1118.0,TIGER 리츠부동산인프라채권TR KIS,5035.0,10.0,-0.20%,0.0,,,
1119.0,대교우B,1805.0,35.0,-1.90%,500.0,,,
1120.0,KODEX 코스피TR,10280.0,250.0,-2.37%,0.0,,,
1121.0,유안타증권우,2700.0,40.0,-1.46%,5000.0,,,
1122.0,삼성 레버리지 China A50 선물 ETN(H),34845.0,330.0,-0.94%,0.0,,,
1123.0,KODEX 미국채울트라30년선물(H),8675.0,265.0,-2.96%,0.0,,,
1124.0,두산퓨얼셀2우B,11600.0,350.0,-2.93%,100.0,,,
1125.0,KOSEF 국고채3년,104920.0,25.0,+0.02%,0.0,,,
1126.0,삼성 미국 대형 성장주 ETN(H),17195.0,0.0,0.00%,0.0,,,
1127.0,KINDEX 미국친환경그린테마INDXX,11065.0,110.0,-0.98%,0.0,,,
1128.0,신한 레버리지 미국달러 선물 ETN,17105.0,335.0,+2.00%,0.0,,,
1129.0,미래에셋 KRX금현물 Auto-KO-C 2312-01 ETN,11385.0,35.0,+0.31%,0.0,,,
1130.0,KODEX 국채선물10년,59775.0,140.0,-0.23%,0.0,,,
1131.0,TIGER 인도니프티50레버리지(합성),27860.0,170.0,+0.61%,0.0,,,
1132.0,SOL 미국S&P500,10945.0,35.0,-0.32%,0.0,,,
1133.0,삼성 코스닥 150 ETN,6710.0,20.0,-0.30%,0.0,,,
1134.0,KODEX 증권,5155.0,95.0,-1.81%,0.0,,,
1135.0,TIGER 코스피고배당,12390.0,245.0,-1.94%,0.0,,,
1136.0,KBSTAR 게임테마,9950.0,395.0,-3.82%,0.0,,,
1137.0,미래에셋 레버리지 옥수수 선물 ETN,33275.0,35.0,-0.11%,0.0,,,
1138.0,QV S&P500 버퍼10% 9월 ETN,11065.0,0.0,0.00%,0.0,,,
1139.0,남양유업우,199000.0,3000.0,-1.49%,5000.0,,,
1140.0,KINDEX 국고채3년,99965.0,555.0,+0.56%,0.0,,,
1141.0,KODEX 미국배당프리미엄액티브,9960.0,40.0,-0.40%,0.0,,,
1142.0,미래에셋 코스닥150 Auto-KO-P 2212-01 ETN,16330.0,355.0,+2.22%,0.0,,,
1143.0,미래에셋 중국 심천 100 ETN,16215.0,0.0,0.00%,0.0,,,
1144.0,KODEX 바이오,7210.0,45.0,-0.62%,0.0,,,
1145.0,KODEX 코스피대형주,10340.0,250.0,-2.36%,0.0,,,
1146.0,KODEX 철강,7035.0,235.0,-3.23%,0.0,,,
1147.0,미래아이앤지,229.0,4.0,+1.78%,100.0,78.0,997.0,9.0
1148.0,KOSEF 미국달러선물,15200.0,200.0,+1.33%,0.0,,,
1149.0,BYC우,147500.0,500.0,-0.34%,5000.0,,,
1150.0,TIGER 농산물선물Enhanced(H),7730.0,25.0,-0.32%,0.0,,,
1151.0,TIGER KRX인터넷K-뉴딜,4430.0,145.0,-3.17%,0.0,,,
1152.0,KODEX KRX기후변화솔루션,8335.0,195.0,-2.29%,0.0,,,
1153.0,신한 레버리지 S&P500 선물 ETN,15730.0,290.0,-1.81%,0.0,,,
1154.0,KINDEX 삼성그룹섹터가중,13105.0,280.0,-2.09%,0.0,,,
1155.0,KODEX KRX300,13090.0,340.0,-2.53%,0.0,,,
1156.0,신한 레버리지 금 선물 ETN,15630.0,110.0,-0.70%,0.0,,,
1157.0,대신343 K200,28380.0,580.0,-2.00%,0.0,,,
1158.0,미래에셋 K200 Auto-KO-P 2212-01 ETN,15485.0,305.0,+2.01%,0.0,,,
1159.0,한성기업,4985.0,245.0,-4.68%,5000.0,2515.0,1999.0,-58.0
1160.0,성문전자,1585.0,60.0,-3.65%,500.0,493.0,544.0,34.0
1161.0,한솔PNS,1505.0,80.0,-5.05%,500.0,2629.0,1097.0,46.0
1162.0,QV 인버스 레버리지 구리 선물 ETN(H),30825.0,1490.0,+5.08%,0.0,,,
1163.0,메리츠 인버스 2X 구리 선물 ETN(H),30615.0,660.0,+2.20%,0.0,,,
1164.0,하나 인버스 2X 구리 선물 ETN(H),30530.0,1225.0,+4.18%,0.0,,,
1165.0,QV 인버스 레버리지 은 선물 ETN(H),30500.0,1280.0,+4.38%,0.0,,,
1166.0,다이나믹디자인,4620.0,0.0,0.00%,500.0,530.0,1160.0,-183.0
1167.0,삼성 China A50 선물 ETN(H),15160.0,0.0,0.00%,0.0,,,
1168.0,태원물산,3980.0,10.0,-0.25%,500.0,147.0,374.0,-5.0
1169.0,녹십자홀딩스2우,35650.0,1350.0,-3.65%,500.0,,,
1170.0,KB 레버리지 S&P 500 선물 ETN(H),7520.0,265.0,-3.40%,0.0,,,
1171.0,TIGER 미국나스닥100커버드콜(합성),9975.0,50.0,-0.50%,0.0,,,
1172.0,TRUE 인버스 2X 금 선물 ETN,29880.0,605.0,+2.07%,0.0,,,
1173.0,대한항공우,26900.0,500.0,-1.82%,5000.0,,,
1174.0,진도,2390.0,10.0,-0.42%,500.0,590.0,1364.0,38.0
1175.0,HANARO Fn전기&수소차,7300.0,310.0,-4.07%,0.0,,,
1176.0,SOL 미국S&P500ESG,10155.0,40.0,-0.39%,0.0,,,
1177.0,TRUE 인버스 2X 플래티넘 선물 ETN,29425.0,2030.0,+7.41%,0.0,,,
1178.0,메리츠 인버스 2X 은 선물 ETN(H),29330.0,0.0,0.00%,0.0,,,
1179.0,삼성 미국 대형 가치주 ETN(H),14660.0,0.0,0.00%,0.0,,,
1180.0,하나 레버리지 콩 선물 ETN(H),29305.0,655.0,-2.19%,0.0,,,
1181.0,QV 코스피 200 ETN,29030.0,705.0,-2.37%,0.0,,,
1182.0,TIGER S&P글로벌헬스케어(합성),19310.0,10.0,-0.05%,0.0,,,
1183.0,TRUE 블룸버그 레버리지 WTI원유 선물 ETN,14475.0,10.0,+0.07%,0.0,,,
1184.0,체시스,900.0,50.0,-5.26%,500.0,429.0,812.0,-17.0
1185.0,TIGER KRX기후변화솔루션,8330.0,295.0,-3.42%,0.0,,,
1186.0,한국주강,2510.0,120.0,-4.56%,500.0,453.0,502.0,-6.0
1187.0,금호전기,1030.0,40.0,-3.74%,500.0,416.0,838.0,-86.0
1188.0,신한 구리 선물 ETN(H),14130.0,300.0,-2.08%,0.0,,,
1189.0,TIGER 원유선물Enhanced(H),4210.0,40.0,-0.94%,0.0,,,
1190.0,ARIRANG 미국장기우량회사채,88980.0,2630.0,-2.87%,0.0,,,
1191.0,TIGER 200 헬스케어,15835.0,40.0,+0.25%,0.0,,,
1192.0,TIGER 탄소효율그린뉴딜,6955.0,195.0,-2.73%,0.0,,,
1193.0,삼화전자,2630.0,135.0,-4.88%,1000.0,443.0,669.0,-40.0
1194.0,KBSTAR 내수주플러스,7485.0,130.0,-1.71%,0.0,,,
1195.0,하나 S&P 인버스 2X WTI원유 선물 ETN,27200.0,410.0,+1.53%,0.0,,,
1196.0,하나 레버리지 옥수수 선물 ETN(H),27080.0,450.0,-1.63%,0.0,,,
1197.0,KB S&P 인버스 2X WTI원유 선물 ETN,27025.0,585.0,+2.21%,0.0,,,
1198.0,QV 블룸버그 -2X WTI원유선물 ETN,26970.0,230.0,+0.86%,0.0,,,
1199.0,신한 블룸버그 인버스 2X WTI원유 선물 ETN,26950.0,550.0,+2.08%,0.0,,,
1200.0,ARIRANG 미국단기우량회사채,116810.0,1120.0,+0.97%,0.0,,,
1201.0,신한 인버스 코스피 200 선물 ETN,13330.0,330.0,+2.54%,0.0,,,
1202.0,미래에셋 인버스 코스피200 선물 ETN,13320.0,290.0,+2.23%,0.0,,,
1203.0,미래에셋 원유선물혼합 ETN(H),26635.0,600.0,+2.30%,0.0,,,
1204.0,한화투자증권우,5540.0,50.0,-0.89%,5000.0,,,
1205.0,신한 인버스 코스닥 150 선물 ETN,13245.0,90.0,+0.68%,0.0,,,
1206.0,세방우,7180.0,50.0,-0.69%,500.0,,,
1207.0,미래에셋 인버스 코스닥150 선물 ETN,13225.0,435.0,+3.40%,0.0,,,
1208.0,TIGER 차이나CSI300인버스(합성),8255.0,65.0,+0.79%,0.0,,,
1209.0,KODEX 차이나A50,20210.0,70.0,+0.35%,0.0,,,
1210.0,신한 콩 선물 ETN(H),13130.0,105.0,-0.79%,0.0,,,
1211.0,삼성 KRX 금현물 ETN,13125.0,45.0,+0.34%,0.0,,,
1212.0,TRUE 인버스 2X 베트남 VN30 선물 ETN(H),26060.0,790.0,+3.13%,0.0,,,
1213.0,미래에셋 에너지화학 Core5 ETN,12900.0,370.0,-2.79%,0.0,,,
1214.0,메리츠 레버리지 대표 농산물 선물 ETN(H),25795.0,200.0,-0.77%,0.0,,,
1215.0,ARIRANG 미국나스닥테크,19820.0,150.0,+0.76%,0.0,,,
1216.0,일정실업,21400.0,200.0,-0.93%,5000.0,318.0,413.0,-81.0
1217.0,KODEX IT,14165.0,410.0,-2.81%,0.0,,,
1218.0,TIGER Fn신재생에너지,8625.0,365.0,-4.06%,0.0,,,
1219.0,신한 인버스 2X 구리 선물 ETN,5085.0,250.0,+5.17%,0.0,,,
1220.0,KB 인버스 2X 항셍테크 선물 ETN,25265.0,805.0,+3.29%,0.0,,,
1221.0,KB 인버스 천연가스 선물 ETN,5570.0,335.0,+6.40%,0.0,,,
1222.0,KODEX S&P글로벌인프라(합성),13875.0,275.0,-1.94%,0.0,,,
1223.0,KINDEX 200TR,17720.0,390.0,-2.15%,0.0,,,
1224.0,대신 인버스 천연가스 선물 ETN(H),3090.0,140.0,+4.75%,0.0,,,
1225.0,신한 브렌트원유 선물 ETN(H),12340.0,75.0,+0.61%,0.0,,,
1226.0,QV 인버스 미국 IT TOP5 ETN(H),12330.0,360.0,+3.01%,0.0,,,
1227.0,신한 레버리지 다우존스지수 선물 ETN(H),24415.0,835.0,-3.31%,0.0,,,
1228.0,HANARO 200선물레버리지,13185.0,655.0,-4.73%,0.0,,,
1229.0,신한 금 선물 ETN(H),12175.0,120.0,-0.98%,0.0,,,
1230.0,미래에셋 KRX금 Auto-KO-C(참200) 2210 ETN,12160.0,0.0,0.00%,0.0,,,
1231.0,삼성 레버리지 은 선물 ETN(H),8060.0,490.0,-5.73%,0.0,,,
1232.0,KODEX 헬스케어,10935.0,35.0,+0.32%,0.0,,,
1233.0,TIGER 차이나반도체FACTSET,6800.0,100.0,-1.45%,0.0,,,
1234.0,메리츠 인버스 2X 금 선물 ETN(H),23820.0,0.0,0.00%,0.0,,,
1235.0,HANARO 코스닥150,9515.0,275.0,-2.81%,0.0,,,
1236.0,하이트론,2470.0,0.0,0.00%,2500.0,275.0,474.0,-150.0
1237.0,TIGER 골드선물(H),11575.0,100.0,-0.86%,0.0,,,
1238.0,TIGER 코스닥150선물인버스,5870.0,200.0,+3.53%,0.0,,,
1239.0,삼성 인버스 2X 은 선물 ETN(H),2345.0,140.0,+6.35%,0.0,,,
1240.0,TIGER 200 금융,5360.0,60.0,-1.11%,0.0,,,
1241.0,삼성 레버리지 금 선물 ETN(H),23290.0,405.0,-1.71%,0.0,,,
1242.0,QV 인버스 레버리지 금 선물 ETN(H),23270.0,0.0,0.00%,0.0,,,
1243.0,코아스,752.0,53.0,-6.58%,500.0,1108.0,793.0,-47.0
1244.0,KODEX 미국S&P에너지(합성),11355.0,145.0,-1.26%,0.0,,,
1245.0,대신 밀 선물 ETN(H),11600.0,0.0,0.00%,0.0,,,
1246.0,메리츠 블룸버그 인버스 2X WTI선물 ETN(H),23180.0,25.0,-0.11%,0.0,,,
1247.0,신한 옥수수 선물 ETN(H),11580.0,70.0,-0.60%,0.0,,,
1248.0,KB 인버스 2X 나스닥 100 ETN,11550.0,545.0,+4.95%,0.0,,,
1249.0,KB 천연가스 선물 ETN(H),22710.0,1160.0,-4.86%,0.0,,,
1250.0,대신 천연가스 선물 ETN(H),22680.0,1185.0,-4.97%,0.0,,,
1251.0,TIGER AI코리아그로스액티브,9855.0,220.0,-2.18%,0.0,,,
1252.0,TIGER 구리실물,9575.0,25.0,+0.26%,0.0,,,
1253.0,KODEX 탄소효율그린뉴딜,7015.0,115.0,-1.61%,0.0,,,
1254.0,KOSEF 미국달러선물레버리지,14170.0,380.0,+2.76%,0.0,,,
1255.0,대신 S&P500 VIX S/T 선물 ETN,22335.0,0.0,0.00%,0.0,,,
1256.0,KODEX 미디어&엔터테인먼트,12195.0,440.0,-3.48%,0.0,,,
1257.0,KBSTAR 미국S&P원유생산기업(합성 H),5205.0,95.0,-1.79%,0.0,,,
1258.0,TIGER 삼성그룹펀더멘털,9465.0,175.0,-1.82%,0.0,,,
1259.0,삼성 인버스 2X 구리 선물 ETN(H),4305.0,180.0,+4.36%,0.0,,,
1260.0,KODEX 미국러셀2000(H),10670.0,120.0,-1.11%,0.0,,,
1261.0,대상우,15550.0,200.0,-1.27%,1000.0,,,
1262.0,KODEX 미국나스닥100선물인버스(H),13590.0,270.0,+2.03%,0.0,,,
1263.0,삼성중공우,183000.0,4500.0,-2.40%,1000.0,,,
1264.0,KINDEX 친환경자동차밸류체인액티브,8405.0,380.0,-4.33%,0.0,,,
1265.0,KODEX TRF5050,11655.0,5.0,-0.04%,0.0,,,
1266.0,에이리츠,4700.0,25.0,-0.53%,5000.0,73.0,941.0,46.0
1267.0,삼성 코스피 풋매도 4% OTM ETN,10445.0,0.0,0.00%,0.0,,,
1268.0,TIGER 200IT레버리지,26090.0,1690.0,-6.08%,0.0,,,
1269.0,KINDEX ESG액티브,6300.0,205.0,-3.15%,0.0,,,
1270.0,메리츠 인버스 2X 국채30년 ETN,20755.0,35.0,+0.17%,0.0,,,
1271.0,KODEX 미국채10년선물,12165.0,30.0,+0.25%,0.0,,,
1272.0,KOSEF 미국달러선물인버스2X,5155.0,145.0,-2.74%,0.0,,,
1273.0,메리츠 인플레이션 국채 ETN,10190.0,60.0,+0.59%,0.0,,,
1274.0,베트남개발1,148.0,34.0,+29.82%,0.0,,,
1275.0,QV 인버스 레버리지 WTI원유 선물 ETN(H),135.0,0.0,0.00%,0.0,,,
1276.0,KODEX TRF7030,12640.0,105.0,-0.82%,0.0,,,
1277.0,대덕전자1우,9630.0,340.0,-3.41%,500.0,,,
1278.0,QV S&P500 VIX S/T 선물 ETN C,10050.0,615.0,+6.52%,0.0,,,
1279.0,삼성 인버스 2X HSCEI ETN(H),20095.0,270.0,+1.36%,0.0,,,
1280.0,메리츠 인버스 2X KRX300 선물 ETN,20065.0,940.0,+4.92%,0.0,,,
1281.0,메리츠 레버리지 인플레이션 국채 ETN,10030.0,0.0,0.00%,0.0,,,
1282.0,KODEX 배당성장채권혼합,11005.0,45.0,-0.41%,0.0,,,
