N,종목명,현재가,전일비,등락률,액면가,매출액,자산총계,영업이익
967.0,TIGER KEDI혁신기업ESG30,8465.0,245.0,+2.98%,0.0,,,
968.0,KODEX 미국반도체MV,8920.0,300.0,+3.48%,0.0,,,
969.0,금비,57800.0,2500.0,+4.52%,5000.0,2286.0,3379.0,99.0
970.0,KR모터스,599.0,48.0,+8.71%,500.0,1335.0,1684.0,-27.0
971.0,SJM홀딩스,3855.0,355.0,+10.14%,500.0,1497.0,3329.0,79.0
972.0,KODEX 건설,2625.0,75.0,+2.94%,0.0,,,
973.0,DL이앤씨2우(전환),27150.0,800.0,+3.04%,5000.0,,,
974.0,미래에셋증권우,4070.0,70.0,+1.75%,5000.0,,,
975.0,KODEX 유럽탄소배출권선물ICE(H),10825.0,360.0,+3.44%,0.0,,,
976.0,국동,1030.0,44.0,+4.46%,500.0,2270.0,1685.0,-36.0
977.0,진양화학,3600.0,80.0,+2.27%,500.0,348.0,337.0,-39.0
978.0,페이퍼코리아,1175.0,55.0,+4.91%,500.0,4353.0,4972.0,315.0
979.0,DL우,33100.0,600.0,+1.85%,5000.0,,,
980.0,TIGER 미국S&P500레버리지(합성 H),21085.0,1310.0,+6.62%,0.0,,,
981.0,상신브레이크,2585.0,45.0,+1.77%,500.0,3970.0,4936.0,122.0
982.0,KODEX 200IT TR,10090.0,130.0,+1.31%,0.0,,,
983.0,성안,973.0,23.0,+2.42%,500.0,789.0,1416.0,-61.0
984.0,진양폴리,5520.0,140.0,+2.60%,500.0,531.0,481.0,47.0
985.0,KODEX K-미래차액티브,8550.0,180.0,+2.15%,0.0,,,
986.0,동양피스톤,4165.0,265.0,+6.79%,500.0,3546.0,3626.0,103.0
987.0,케이비아이동국실업,545.0,11.0,+2.06%,500.0,5214.0,5680.0,-733.0
988.0,서원,1150.0,30.0,+2.68%,500.0,2616.0,2934.0,151.0
989.0,SHD,44650.0,6050.0,+15.67%,5000.0,1048.0,710.0,57.0
990.0,에넥스,902.0,39.0,+4.52%,500.0,2018.0,1329.0,-123.0
991.0,한국전자홀딩스,1155.0,15.0,+1.32%,500.0,3312.0,4636.0,385.0
992.0,ARIRANG 미국S&P500(H),15885.0,500.0,+3.25%,0.0,,,
993.0,선도전기,3000.0,0.0,0.00%,500.0,833.0,1679.0,-106.0
994.0,KODEX 미국달러선물레버리지,14560.0,60.0,-0.41%,0.0,,,
995.0,KB Wise 분할매매 ETN,8925.0,0.0,0.00%,0.0,,,
996.0,신한 레버리지 은 선물 ETN(H),5320.0,55.0,+1.04%,0.0,,,
997.0,TIGER 소프트웨어,7955.0,355.0,+4.67%,0.0,,,
998.0,SJM,3395.0,150.0,+4.62%,500.0,1457.0,2450.0,77.0
999.0,KODEX 미국종합채권SRI액티브(H),92685.0,235.0,+0.25%,0.0,,,
1000.0,롯데칠성우,67800.0,1300.0,+1.95%,500.0,,,
1001.0,KBSTAR Fn컨택트대표,7150.0,195.0,+2.80%,0.0,,,
1002.0,KBSTAR 국채선물5년추종인버스,55220.0,20.0,-0.04%,0.0,,,
1003.0,대림통상,3400.0,190.0,+5.92%,1000.0,1552.0,1658.0,29.0
1004.0,부산주공,708.0,4.0,+0.57%,500.0,1868.0,2397.0,-93.0
1005.0,TIGER 미국S&P500선물인버스(H),4350.0,155.0,-3.44%,0.0,,,
1006.0,삼성 코스피 풋매도 ETN,10275.0,0.0,0.00%,0.0,,,
1007.0,한익스프레스,4245.0,55.0,+1.31%,500.0,7763.0,3748.0,57.0
1008.0,KBSTAR 국채선물3년,49845.0,35.0,+0.07%,0.0,,,
1009.0,미래에셋 전기전자 Core5 ETN,25215.0,295.0,+1.18%,0.0,,,
1010.0,TIGER 화장품,1775.0,45.0,+2.60%,0.0,,,
1011.0,HANARO 글로벌럭셔리S&P(합성),15630.0,10.0,-0.06%,0.0,,,
1012.0,티웨이홀딩스,458.0,27.0,+6.26%,500.0,2267.0,8053.0,-1485.0
1013.0,히어로즈 단기채권ESG액티브,100050.0,0.0,0.00%,0.0,,,
1014.0,SOL 200 Top10,7450.0,130.0,+1.78%,0.0,,,
1015.0,DL이앤씨우,23550.0,750.0,+3.29%,5000.0,,,
1016.0,TIGER 유로스탁스50(합성 H),11840.0,400.0,+3.50%,0.0,,,
1017.0,바다로19호,3265.0,10.0,+0.31%,5000.0,114.0,474.0,77.0
1018.0,갤럭시아에스엠,1800.0,85.0,+4.96%,500.0,289.0,409.0,35.0
1019.0,KOSEF 통안채1년,101080.0,0.0,0.00%,0.0,,,
1020.0,TIGER 200TR,15790.0,370.0,+2.40%,0.0,,,
1021.0,신한 S&P500 VIX S/T 선물 ETN C,9755.0,445.0,-4.36%,0.0,,,
1022.0,KODEX Fn성장,11895.0,295.0,+2.54%,0.0,,,
1023.0,삼성 블룸버그 인버스 2X WTI원유 선물 ETN,19485.0,1215.0,-5.87%,0.0,,,
1024.0,TIGER 글로벌BBIG액티브,9760.0,190.0,+1.99%,0.0,,,
1025.0,윌비스,711.0,13.0,+1.86%,1000.0,2765.0,2941.0,44.0
1026.0,원림,20750.0,1600.0,+8.36%,5000.0,797.0,1703.0,32.0
1027.0,초록뱀헬스케어,560.0,45.0,+8.74%,500.0,186.0,1763.0,-18.0
1028.0,참엔지니어링,805.0,30.0,+3.87%,500.0,1506.0,6991.0,26.0
1029.0,삼성 블룸버그 레버리지 WTI원유 선물 ETN,18905.0,975.0,+5.44%,0.0,,,
1030.0,TIGER 코스닥150 레버리지,7010.0,605.0,+9.45%,0.0,,,
1031.0,KBSTAR 대형고배당10TR,13195.0,200.0,+1.54%,0.0,,,
1032.0,ACE 단기채권알파액티브,100005.0,10.0,-0.01%,0.0,,,
1033.0,TIGER 글로벌클라우드컴퓨팅INDXX,7965.0,50.0,+0.63%,0.0,,,
1034.0,SG글로벌,1025.0,25.0,+2.50%,500.0,578.0,1870.0,-6.0
1035.0,KODEX 아시아달러채권SRI플러스액티브,51505.0,60.0,-0.12%,0.0,,,
1036.0,TIGER 퓨처모빌리티액티브,8300.0,120.0,+1.47%,0.0,,,
1037.0,KODEX 차이나심천ChiNext(합성),11650.0,530.0,+4.77%,0.0,,,
1038.0,HANARO 200선물인버스,12235.0,295.0,-2.35%,0.0,,,
1039.0,SUN&L,3590.0,95.0,+2.72%,1000.0,4653.0,5662.0,-219.0
1040.0,센트럴인사이트,2490.0,0.0,0.00%,500.0,181.0,324.0,-50.0
1041.0,미래산업,10100.0,2250.0,+28.66%,500.0,483.0,1177.0,85.0
1042.0,동일제강,2215.0,145.0,+7.00%,500.0,1822.0,1805.0,79.0
1043.0,에쓰씨엔지니어링,1435.0,100.0,+7.49%,500.0,757.0,1164.0,-66.0
1044.0,영화금속,837.0,17.0,+2.07%,500.0,2355.0,2116.0,-164.0
1045.0,HANARO 단기채권액티브,101190.0,5.0,0.00%,0.0,,,
1046.0,한화솔루션우,39100.0,1850.0,+4.97%,5000.0,,,
1047.0,삼성 인버스 2X 나스닥 100 ETN(H),8785.0,575.0,-6.14%,0.0,,,
1048.0,키움 코스피 200 ETN,8780.0,0.0,0.00%,0.0,,,
1049.0,KODEX 미국S&P500배당귀족커버드콜(합성 H),8440.0,205.0,+2.49%,0.0,,,
1050.0,TIGER 차이나클린에너지SOLACTIVE,10220.0,380.0,+3.86%,0.0,,,
1051.0,이화산업,15600.0,50.0,+0.32%,5000.0,578.0,2748.0,-50.0
1052.0,TIGER 미국필라델피아반도체레버리지(합성),6825.0,465.0,+7.31%,0.0,,,
1053.0,TIGER 미국나스닥바이오,20565.0,495.0,+2.47%,0.0,,,
1054.0,유화증권우,2490.0,10.0,-0.40%,1000.0,,,
1055.0,KODEX 차이나H,15000.0,195.0,+1.32%,0.0,,,
1056.0,삼성 미국 대형 성장주 ETN,21705.0,345.0,+1.62%,0.0,,,
1057.0,미래아이앤지,310.0,10.0,+3.33%,100.0,78.0,997.0,9.0
1058.0,평화홀딩스,2955.0,125.0,+4.42%,500.0,6277.0,5181.0,76.0
1059.0,케이탑리츠,899.0,18.0,+2.04%,1000.0,320.0,2489.0,180.0
1060.0,신풍제지,1235.0,45.0,+3.78%,500.0,259.0,939.0,-40.0
1061.0,형지엘리트,1385.0,75.0,+5.73%,500.0,1373.0,1092.0,39.0
1062.0,ARIRANG 미국S&P500,10095.0,295.0,+3.01%,0.0,,,
1063.0,ACE 인도네시아MSCI(합성),11125.0,40.0,-0.36%,0.0,,,
1064.0,QV 레버리지 S&P500 ETN,21090.0,985.0,+4.90%,0.0,,,
1065.0,미래에셋 인버스 2X 원유선물혼합 ETN(H),16690.0,930.0,-5.28%,0.0,,,
1066.0,미래에셋 원자재 선물 ETN(H),13760.0,145.0,+1.07%,0.0,,,
1067.0,KBSTAR 국채선물5년추종,46175.0,115.0,+0.25%,0.0,,,
1068.0,인바이오젠,766.0,92.0,+13.65%,500.0,105.0,2745.0,-79.0
1069.0,ACE KRX금현물,10995.0,35.0,-0.32%,0.0,,,
1070.0,신한 인버스 2X 천연가스 선물 ETN(H),135.0,5.0,-3.57%,0.0,,,
1071.0,호텔신라우,53800.0,800.0,+1.51%,5000.0,,,
1072.0,QV 코스닥 150 ETN,10110.0,415.0,+4.28%,0.0,,,
1073.0,우진아이엔에스,5300.0,290.0,+5.79%,500.0,895.0,1147.0,-67.0
1074.0,WISCOM,2635.0,45.0,+1.74%,500.0,1176.0,1353.0,0.0
1075.0,베트남개발1,293.0,18.0,-5.79%,0.0,,,
1076.0,동원금속,860.0,29.0,+3.49%,500.0,3874.0,4569.0,117.0
1077.0,KC코트렐,2275.0,400.0,-14.95%,500.0,3550.0,3851.0,46.0
1078.0,KBSTAR 중기우량회사채,100275.0,10.0,+0.01%,0.0,,,
1079.0,KODEX ESG종합채권(A-이상)액티브,98245.0,185.0,-0.19%,0.0,,,
1080.0,TIGER 레버리지,12025.0,555.0,+4.84%,0.0,,,
1081.0,HANARO Fn K-뉴딜디지털플러스,7850.0,225.0,+2.95%,0.0,,,
1082.0,KBSTAR 200선물인버스2X,3620.0,175.0,-4.61%,0.0,,,
1083.0,동양고속,13600.0,500.0,+3.82%,5000.0,812.0,1688.0,-220.0
1084.0,동원수산,8450.0,80.0,+0.96%,5000.0,1446.0,1009.0,62.0
1085.0,경인전자,25000.0,450.0,-1.77%,5000.0,274.0,659.0,20.0
1086.0,TRUE 블룸버그 인버스 2X WTI원유 선물 ETN,19505.0,1195.0,-5.77%,0.0,,,
1087.0,우신시스템,2130.0,65.0,+3.15%,500.0,2623.0,3096.0,-115.0
1088.0,KODEX 차이나H레버리지(H),1730.0,80.0,+4.85%,0.0,,,
1089.0,세기상사,7350.0,160.0,+2.23%,500.0,179.0,464.0,-16.0
1090.0,KODEX 미국채울트라30년선물(H),8615.0,5.0,-0.06%,0.0,,,
1091.0,태양금속,1050.0,30.0,+2.94%,500.0,4630.0,4477.0,-8.0
1092.0,TIGER 미국나스닥100레버리지(합성),8450.0,465.0,+5.82%,0.0,,,
1093.0,비비안,1280.0,90.0,+7.56%,500.0,1879.0,1982.0,14.0
1094.0,TRUE 코스피 양매도 3% OTM ETN,7595.0,0.0,0.00%,0.0,,,
1095.0,인디에프,537.0,18.0,+3.47%,500.0,1487.0,1253.0,-221.0
1096.0,ARIRANG ESG가치주액티브,6965.0,150.0,+2.20%,0.0,,,
1097.0,TRUE 블룸버그 레버리지 WTI원유 선물 ETN,18945.0,980.0,+5.46%,0.0,,,
1098.0,KODEX 코스피TR,10500.0,225.0,+2.19%,0.0,,,
1099.0,KODEX 고배당,8975.0,210.0,+2.40%,0.0,,,
1100.0,SK디스커버리우,27500.0,300.0,+1.10%,5000.0,,,
1101.0,롯데지주우,46300.0,0.0,0.00%,200.0,,,
1102.0,KODEX 200미국채혼합,11945.0,95.0,+0.80%,0.0,,,
1103.0,삼성 코스피 200 ETN,7430.0,130.0,+1.78%,0.0,,,
1104.0,TIMEFOLIO Kstock액티브,7545.0,195.0,+2.65%,0.0,,,
1105.0,삼성 미국 대형 가치주 ETN,18440.0,0.0,0.00%,0.0,,,
1106.0,TRUE 코스피 200 ETN,7365.0,30.0,+0.41%,0.0,,,
1107.0,SOL 글로벌탄소배출권선물IHS(합성),11455.0,285.0,+2.55%,0.0,,,
1108.0,미래에셋 레버리지 옥수수 선물 ETN,36480.0,580.0,+1.62%,0.0,,,
1109.0,세우글로벌,1270.0,80.0,+6.72%,500.0,324.0,496.0,26.0
1110.0,이스타코,850.0,37.0,+4.55%,500.0,71.0,821.0,-3.0
1111.0,TIGER 원유선물인버스(H),3140.0,85.0,-2.64%,0.0,,,
1112.0,유엔젤,2735.0,125.0,+4.79%,500.0,297.0,617.0,31.0
1113.0,대신 인버스 2X 알루미늄 선물 ETN(H),36035.0,3030.0,-7.76%,0.0,,,
1114.0,KBSTAR 금융채액티브,97715.0,35.0,+0.04%,0.0,,,
1115.0,KOSEF 미국방어배당성장나스닥,13630.0,375.0,+2.83%,0.0,,,
1116.0,씨아이테크,809.0,14.0,+1.76%,500.0,472.0,795.0,9.0
1117.0,에셋플러스 글로벌플랫폼액티브,6150.0,120.0,+1.99%,0.0,,,
1118.0,미래에셋 KRX금현물 Auto-KO-C 2312-01 ETN,11625.0,5.0,-0.04%,0.0,,,
1119.0,주연테크,589.0,29.0,+5.18%,200.0,882.0,597.0,-5.0
1120.0,KOSEF 국고채3년,105610.0,150.0,-0.14%,0.0,,,
1121.0,삼성 미국 대형 성장주 ETN(H),17415.0,285.0,+1.66%,0.0,,,
1122.0,유안타증권우,2675.0,0.0,0.00%,5000.0,,,
1123.0,녹십자홀딩스2우,40800.0,1300.0,+3.29%,500.0,,,
1124.0,KODEX 증권,5185.0,130.0,+2.57%,0.0,,,
1125.0,KODEX 미국배당프리미엄액티브,10370.0,430.0,+4.33%,0.0,,,
1126.0,TIGER 코스피고배당,12510.0,245.0,+2.00%,0.0,,,
1127.0,SOL 미국S&P500,11010.0,330.0,+3.09%,0.0,,,
1128.0,TIGER 인도니프티50레버리지(합성),27965.0,1125.0,+4.19%,0.0,,,
1129.0,KOSEF 릭소글로벌퓨처모빌리티MSCI,9710.0,185.0,+1.94%,0.0,,,
1130.0,KODEX 철강,7460.0,170.0,+2.33%,0.0,,,
1131.0,TBH글로벌,1625.0,30.0,+1.88%,500.0,1881.0,1170.0,53.0
1132.0,삼성 레버리지 China A50 선물 ETN(H),33790.0,1505.0,+4.66%,0.0,,,
1133.0,신한 레버리지 미국달러 선물 ETN,16805.0,50.0,-0.30%,0.0,,,
1134.0,남양유업우,201500.0,500.0,+0.25%,5000.0,,,
1135.0,KODEX 바이오,7360.0,320.0,+4.55%,0.0,,,
1136.0,KODEX 국채선물10년,59965.0,270.0,+0.45%,0.0,,,
1137.0,삼성 코스닥 150 ETN,6670.0,190.0,+2.93%,0.0,,,
1138.0,모두투어리츠,4250.0,55.0,+1.31%,5000.0,61.0,1098.0,34.0
1139.0,ACE 삼성그룹섹터가중,13825.0,260.0,+1.92%,0.0,,,
1140.0,KODEX KRX기후변화솔루션,8730.0,155.0,+1.81%,0.0,,,
1141.0,QV S&P500 버퍼10% 9월 ETN,11035.0,185.0,+1.71%,0.0,,,
1142.0,TRUE 인버스 2X 은 선물 ETN,32985.0,120.0,-0.36%,0.0,,,
1143.0,KODEX 코스피대형주,10640.0,210.0,+2.01%,0.0,,,
1144.0,미래에셋 인버스 2X 은 선물 ETN,32840.0,95.0,-0.29%,0.0,,,
1145.0,신한 레버리지 금 선물 ETN,16390.0,65.0,-0.40%,0.0,,,
1146.0,TRUE 인버스 2X 구리 선물 ETN,32490.0,1165.0,-3.46%,0.0,,,
1147.0,두산퓨얼셀2우B,10850.0,350.0,+3.33%,100.0,,,
1148.0,미래에셋 코스닥150 Auto-KO-P 2212-01 ETN,16150.0,520.0,-3.12%,0.0,,,
1149.0,KODEX KRX300,13405.0,325.0,+2.48%,0.0,,,
1150.0,대교우B,1655.0,5.0,+0.30%,500.0,,,
1151.0,신한 레버리지 S&P500 선물 ETN,16060.0,965.0,+6.39%,0.0,,,
1152.0,제이준코스메틱,416.0,37.0,+9.76%,500.0,205.0,799.0,-173.0
1153.0,대신343 K200,29080.0,580.0,+2.04%,0.0,,,
1154.0,TRUE 인버스 2X 베트남 VN30 선물 ETN(H),31875.0,1785.0,-5.30%,0.0,,,
1155.0,미래에셋 중국 심천 100 ETN,15825.0,0.0,0.00%,0.0,,,
1156.0,KBSTAR 게임테마,9545.0,535.0,+5.94%,0.0,,,
1157.0,TIGER 농산물선물Enhanced(H),8015.0,60.0,+0.75%,0.0,,,
1158.0,한솔PNS,1520.0,50.0,+3.40%,500.0,2629.0,1097.0,46.0
1159.0,한성기업,5010.0,225.0,+4.70%,5000.0,2515.0,1999.0,-58.0
1160.0,TIGER 리츠부동산인프라채권TR KIS,4740.0,35.0,-0.73%,0.0,,,
1161.0,KB 레버리지 S&P 500 선물 ETN(H),7735.0,495.0,+6.84%,0.0,,,
1162.0,삼성 미국 대형 가치주 ETN(H),15275.0,415.0,+2.79%,0.0,,,
1163.0,태원물산,4010.0,110.0,+2.82%,500.0,147.0,374.0,-5.0
1164.0,진도,2435.0,40.0,+1.67%,500.0,590.0,1364.0,38.0
1165.0,미래에셋 K200 Auto-KO-P 2212-01 ETN,15150.0,280.0,-1.81%,0.0,,,
1166.0,신한 구리 선물 ETN(H),15115.0,225.0,+1.51%,0.0,,,
1167.0,TIGER KRX기후변화솔루션,8745.0,170.0,+1.98%,0.0,,,
1168.0,미래에셋 원유선물혼합 ETN(H),30160.0,730.0,+2.48%,0.0,,,
1169.0,BYC우,139500.0,500.0,+0.36%,5000.0,,,
1170.0,SOL 미국S&P500ESG,10285.0,320.0,+3.21%,0.0,,,
1171.0,성문전자,1530.0,55.0,+3.73%,500.0,493.0,544.0,34.0
1172.0,TIGER 미국나스닥100커버드콜(합성),9925.0,275.0,+2.85%,0.0,,,
1173.0,QV 코스피 200 ETN,29740.0,440.0,+1.50%,0.0,,,
1174.0,TIGER S&P글로벌헬스케어(합성),19815.0,360.0,+1.85%,0.0,,,
1175.0,HANARO Fn전기&수소차,7410.0,155.0,+2.14%,0.0,,,
1176.0,하나 레버리지 옥수수 선물 ETN(H),29505.0,0.0,0.00%,0.0,,,
1177.0,삼성 China A50 선물 ETN(H),14750.0,0.0,0.00%,0.0,,,
1178.0,KOSEF 미국달러선물,15065.0,25.0,-0.17%,0.0,,,
1179.0,하나 레버리지 콩 선물 ETN(H),29295.0,520.0,+1.81%,0.0,,,
1180.0,체시스,913.0,12.0,+1.33%,500.0,328.0,759.0,-75.0
1181.0,삼화전자,2790.0,5.0,+0.18%,1000.0,443.0,669.0,-40.0
1182.0,ACE 미국친환경그린테마INDXX,10410.0,125.0,+1.22%,0.0,,,
1183.0,KB 인버스 2X 항셍테크 선물 ETN,29000.0,1295.0,-4.27%,0.0,,,
1184.0,대한항공우,26000.0,100.0,+0.39%,5000.0,,,
1185.0,KODEX 미국S&P에너지(합성),13790.0,515.0,+3.88%,0.0,,,
1186.0,TIGER 탄소효율그린뉴딜,7160.0,170.0,+2.43%,0.0,,,
1187.0,한국주강,2510.0,10.0,+0.40%,500.0,453.0,502.0,-6.0
1188.0,TIGER 원유선물Enhanced(H),4850.0,125.0,+2.65%,0.0,,,
1189.0,TIGER KRX인터넷K-뉴딜,3850.0,240.0,+6.65%,0.0,,,
1190.0,TRUE 인버스 2X 금 선물 ETN,28160.0,290.0,+1.04%,0.0,,,
1191.0,신한 브렌트원유 선물 ETN(H),13985.0,330.0,+2.42%,0.0,,,
1192.0,QV 인버스 레버리지 구리 선물 ETN(H),27800.0,0.0,0.00%,0.0,,,
1193.0,하나 인버스 2X 구리 선물 ETN(H),27720.0,0.0,0.00%,0.0,,,
1194.0,금호전기,1005.0,5.0,+0.50%,500.0,416.0,838.0,-86.0
1195.0,KBSTAR 미국S&P원유생산기업(합성 H),6550.0,325.0,+5.22%,0.0,,,
1196.0,삼성 레버리지 나스닥 100 ETN(H),6865.0,400.0,+6.19%,0.0,,,
1197.0,ARIRANG 미국장기우량회사채,86700.0,235.0,+0.27%,0.0,,,
1198.0,메리츠 레버리지 대표 농산물 선물 ETN(H),27275.0,445.0,+1.66%,0.0,,,
1199.0,KODEX IT,15150.0,240.0,+1.61%,0.0,,,
1200.0,메리츠 인버스 2X 은 선물 ETN(H),27245.0,335.0,+1.24%,0.0,,,
1201.0,메리츠 인버스 2X 구리 선물 ETN(H),27150.0,745.0,-2.67%,0.0,,,
1202.0,ACE 국고채3년,100160.0,120.0,-0.12%,0.0,,,
1203.0,세방우,7300.0,110.0,+1.53%,500.0,,,
1204.0,TIGER 200 헬스케어,16000.0,450.0,+2.89%,0.0,,,
1205.0,QV 인버스 레버리지 은 선물 ETN(H),26875.0,0.0,0.00%,0.0,,,
1206.0,삼성 KRX 금현물 ETN,13395.0,10.0,-0.07%,0.0,,,
1207.0,ARIRANG 미국단기우량회사채,115700.0,360.0,-0.31%,0.0,,,
1208.0,미래에셋 에너지화학 Core5 ETN,13280.0,0.0,0.00%,0.0,,,
1209.0,삼성 레버리지 은 선물 ETN(H),8845.0,105.0,+1.20%,0.0,,,
1210.0,TIGER 차이나CSI300인버스(합성),8255.0,195.0,-2.31%,0.0,,,
1211.0,KBSTAR 내수주플러스,7260.0,160.0,+2.25%,0.0,,,
1212.0,신한 콩 선물 ETN(H),13130.0,115.0,+0.88%,0.0,,,
1213.0,신한 레버리지 다우존스지수 선물 ETN(H),26240.0,1630.0,+6.62%,0.0,,,
1214.0,신한 인버스 코스피 200 선물 ETN,13015.0,290.0,-2.18%,0.0,,,
1215.0,미래에셋 인버스 코스피200 선물 ETN,12995.0,310.0,-2.33%,0.0,,,
1216.0,KODEX 차이나A50,19985.0,455.0,+2.33%,0.0,,,
1217.0,신한 인버스 코스닥 150 선물 ETN,12935.0,555.0,-4.11%,0.0,,,
1218.0,일정실업,21550.0,500.0,+2.38%,5000.0,318.0,413.0,-81.0
1219.0,미래에셋 인버스 코스닥150 선물 ETN,12880.0,585.0,-4.34%,0.0,,,
1220.0,HANARO 200선물레버리지,13780.0,680.0,+5.19%,0.0,,,
1221.0,TIGER Fn신재생에너지,8490.0,260.0,+3.16%,0.0,,,
1222.0,ACE 200TR,18130.0,385.0,+2.17%,0.0,,,
1223.0,미래에셋 KRX금 Auto-KO-C(참200) 2210 ETN,12680.0,0.0,0.00%,0.0,,,
1224.0,신한 금 선물 ETN(H),12560.0,15.0,+0.12%,0.0,,,
1225.0,KB 인버스 천연가스 선물 ETN,5575.0,160.0,-2.79%,0.0,,,
1226.0,대신 인버스 천연가스 선물 ETN(H),3120.0,90.0,-2.80%,0.0,,,
1227.0,삼성 레버리지 금 선물 ETN(H),24605.0,20.0,+0.08%,0.0,,,
1228.0,ARIRANG 미국나스닥테크,18910.0,5.0,+0.03%,0.0,,,
1229.0,QV 인버스 미국 IT TOP5 ETN(H),12275.0,340.0,-2.70%,0.0,,,
1230.0,한화투자증권우,5110.0,165.0,+3.34%,5000.0,,,
1231.0,TIGER 골드선물(H),11920.0,30.0,+0.25%,0.0,,,
1232.0,KODEX 헬스케어,11105.0,355.0,+3.30%,0.0,,,
1233.0,코오롱우,22650.0,2200.0,+10.76%,5000.0,,,
1234.0,HANARO 코스닥150,9740.0,460.0,+4.96%,0.0,,,
1235.0,신한 옥수수 선물 ETN(H),12175.0,55.0,+0.45%,0.0,,,
1236.0,KODEX S&P글로벌인프라(합성),13445.0,300.0,+2.28%,0.0,,,
1237.0,TRUE 인버스 2X 플래티넘 선물 ETN,23955.0,1780.0,-6.92%,0.0,,,
1238.0,대신 밀 선물 ETN(H),11970.0,50.0,+0.42%,0.0,,,
1239.0,TIGER 200IT레버리지,29700.0,865.0,+3.00%,0.0,,,
1240.0,하이트론,2470.0,0.0,0.00%,2500.0,275.0,474.0,-150.0
1241.0,TIGER 차이나반도체FACTSET,6500.0,150.0,+2.36%,0.0,,,
1242.0,TIGER AI코리아그로스액티브,10060.0,215.0,+2.18%,0.0,,,
1243.0,대신 S&P500 VIX S/T 선물 ETN,23080.0,1025.0,-4.25%,0.0,,,
1244.0,TIGER 구리실물,9820.0,70.0,+0.72%,0.0,,,
1245.0,KODEX 탄소효율그린뉴딜,7185.0,150.0,+2.13%,0.0,,,
1246.0,KB 인버스 2X 나스닥 100 ETN,11495.0,765.0,-6.24%,0.0,,,
1247.0,TIGER 삼성그룹펀더멘털,9905.0,205.0,+2.11%,0.0,,,
1248.0,코아스,743.0,6.0,+0.81%,500.0,1108.0,793.0,-47.0
1249.0,메리츠 인버스 2X 금 선물 ETN(H),22910.0,195.0,+0.86%,0.0,,,
1250.0,KODEX 에너지화학,14070.0,390.0,+2.85%,0.0,,,
1251.0,KB 천연가스 선물 ETN(H),22400.0,560.0,+2.56%,0.0,,,
1252.0,QV 인버스 레버리지 금 선물 ETN(H),22345.0,0.0,0.00%,0.0,,,
1253.0,KODEX 미국러셀2000(H),11165.0,305.0,+2.81%,0.0,,,
1254.0,대신 천연가스 선물 ETN(H),22170.0,450.0,+2.07%,0.0,,,
1255.0,신한 인버스 2X 구리 선물 ETN,4395.0,215.0,-4.66%,0.0,,,
1256.0,삼성 인버스 2X HSCEI ETN(H),21960.0,720.0,-3.17%,0.0,,,
1257.0,TIGER 미국S&P500배당귀족,10290.0,295.0,+2.95%,0.0,,,
1258.0,삼성중공우,188000.0,4000.0,+2.17%,1000.0,,,
1259.0,대상우,15650.0,400.0,+2.62%,1000.0,,,
1260.0,KBSTAR 비메모리반도체액티브,6935.0,265.0,+3.97%,0.0,,,
1261.0,KODEX 미디어&엔터테인먼트,11215.0,585.0,+5.50%,0.0,,,
1262.0,ACE ESG액티브,6430.0,120.0,+1.90%,0.0,,,
1263.0,KOSEF 미국달러선물인버스2X,5220.0,5.0,+0.10%,0.0,,,
1264.0,ACE 친환경자동차밸류체인액티브,8475.0,70.0,+0.83%,0.0,,,
1265.0,대덕전자1우,10100.0,190.0,+1.92%,500.0,,,
1266.0,KODEX TRF5050,11715.0,205.0,+1.78%,0.0,,,
1267.0,메리츠 인버스 2X 국채30년 ETN,20625.0,85.0,-0.41%,0.0,,,
1268.0,코리아써우,6950.0,400.0,+6.11%,500.0,,,
1269.0,삼성 코스피 풋매도 4% OTM ETN,10300.0,0.0,0.00%,0.0,,,
1270.0,삼성 인버스 2X 은 선물 ETN(H),2050.0,10.0,-0.49%,0.0,,,
1271.0,신한 은 선물 ETN(H),10245.0,20.0,+0.20%,0.0,,,
1272.0,KODEX TRF7030,12805.0,205.0,+1.63%,0.0,,,
1273.0,KOSEF 미국달러선물레버리지,13905.0,40.0,-0.29%,0.0,,,
1274.0,메리츠 인플레이션 국채 ETN,10150.0,5.0,+0.05%,0.0,,,
1275.0,메리츠 레버리지 인플레이션 국채 ETN,10120.0,35.0,+0.35%,0.0,,,
1276.0,TRUE 레버리지 금 선물 ETN,20105.0,130.0,-0.64%,0.0,,,
1277.0,KODEX 배당성장채권혼합,11055.0,80.0,+0.73%,0.0,,,
1278.0,삼성 인버스 2X 항셍테크 ETN(H),19720.0,985.0,-4.76%,0.0,,,
1279.0,KB S&P 인버스 2X WTI원유 선물 ETN,19495.0,1175.0,-5.68%,0.0,,,
1280.0,하나 S&P 인버스 2X WTI원유 선물 ETN,19495.0,1140.0,-5.52%,0.0,,,
1281.0,QV S&P500 VIX S/T 선물 ETN C,9745.0,470.0,-4.60%,0.0,,,
1282.0,신한 블룸버그 인버스 2X WTI원유 선물 ETN,19470.0,1165.0,-5.65%,0.0,,,
1283.0,QV 블룸버그 -2X WTI원유선물 ETN,19440.0,1160.0,-5.63%,0.0,,,
1284.0,KODEX 미국채10년선물,12115.0,25.0,-0.21%,0.0,,,
1285.0,비케이탑스,904.0,0.0,0.00%,500.0,248.0,1081.0,-103.0
